review,label,score
Kursus yang sangat berguna dengan harga bagus untuk belajar dan meningkatkan kemampuan bahasa Inggris saya :) terima kasih,POSITIVE,0.996315062046051
A very useful course with a good price to learn and improve my english skill :) thank u,POSITIVE,0.9986376166343689
ini adalah aplikasi bagus untuk meningkatkan kemampuan bahasa inggris saya. Aplikasi ini sederhana dan mudah diakses.,POSITIVE,0.9963870048522949
this is a great app to improve my english skill. The app is simple and easy to access.,POSITIVE,0.9977383613586426
Mendapatkan pengalaman yang luar biasa saat belajar bersama Cakap. Para guru sangat membantu dan membuat proses pembelajaran menjadi menyenangkan,POSITIVE,0.9966669678688049
Had a great experience while learning with Cakap. The teachers are helpful and make the learning process fun,POSITIVE,0.9976366758346558
Mendapatkan pengalaman luar biasa belajar bersama CAKAP. Guru-gurunya sangat ramah dan sangat berpengetahuan.,POSITIVE,0.9979191422462463
Had an amazing experience learning with CAKAP. The teachers are super friendly amd very knowledgeable.,POSITIVE,0.9963262677192688
berbicara sangat membantu dalam proses belajar bahasa baru!,POSITIVE,0.9965710639953613
cakap membantu banget dalam proses belajar bahasa baru!,POSITIVE,0.9939338564872742
"Aplikasi yang bagus untuk belajar bahasa inggris... guru muda, sangat sederhana dan menyenangkan.. rekomendasikan 👍🏻👍🏻👍🏻",POSITIVE,0.9979690909385681
"Good application for learning English... young teachers, very simple and fun.. recommend 👍🏻👍🏻👍🏻",POSITIVE,0.9988328814506531
"tempat yang sangat bagus untuk belajar bahasa, sangat fleksibel dan mudah beradaptasi! Dingin!",POSITIVE,0.9980455636978149
"a very nice place to learn language, very flexible and adaptable! cool!",POSITIVE,0.9982359409332275
Cara inovatif untuk belajar bahasa asing dengan penutur asli dan bertemu teman baru.,POSITIVE,0.9788621664047241
An innovative way to learn foreign language with native speakers and meet new friends.,POSITIVE,0.9032202363014221
Cakap berdedikasi untuk meningkatkan kualitas hidup masyarakat dengan membantu masyarakat belajar bahasa asing dan melakukannya dengan cara yang menyenangkan dan interaktif,POSITIVE,0.9542908668518066
Cakap is dedicated to improving the quality of people's lives by helping people learn foreign language and doing it in a fun and interactive way,POSITIVE,0.9951366782188416
Tempat yang bagus untuk belajar bahasa. Suatu kebanggaan bisa menjadi bagian dari Pasukan CAKAP!😎,POSITIVE,0.9959458708763123
Nice place to learn languages. It’s an honor to be part of CAKAP Squad!😎,POSITIVE,0.9595944881439209
saya tidak tahu apa-apa tentang bahasa inggris maka saya dapat berbicara seperti ini. platform luar biasa untuk mempelajari bahasa baru. HARUS DICOBA!,POSITIVE,0.9685406684875488
i knew nothing about english then i can speak like this. an awesome platform to learn new languages. MUST TRY!,POSITIVE,0.9679518938064575
Terbaik,POSITIVE,0.9978886246681213
The best,POSITIVE,0.9990164041519165
Ini adalah tempat yang bagus untuk belajar dan meningkatkan keterampilan bahasa Anda,POSITIVE,0.9925071597099304
It is a great place to learn and improve your language skills,POSITIVE,0.9978204965591431
Saya merasa terhormat bisa mengajar di Cakap. Mereka mempunyai sistem pendidikan yang baik,POSITIVE,0.9912424087524414
I am honor to teach at Cakap. They have good education systems,POSITIVE,0.9957020878791809
Sangat membantu dalam membantu orang belajar bahasa asing dengan mudah!,POSITIVE,0.9946269392967224
Really help in helping people's learning foreign language easily!,NEGATIVE,0.9923892617225647
Tempat yang nyaman dengan program terjangkau untuk belajar berbagai bahasa asing,POSITIVE,0.9991807341575623
A cozy place with affordable programs for learning multiple foreign languages,POSITIVE,0.9984924793243408
Terima kasih Bicara! Aplikasi ini sangat membantu dan mudah digunakan,POSITIVE,0.9983808994293213
Thankyou Cakap! Aplikasinya sangat helpful dan mudah digunakan,POSITIVE,0.9989451766014099
Sebuah jalan keluar yang mudah untuk meningkatkan kemampuan bahasa Inggris saya. Sangat menyukainya.,POSITIVE,0.9971597194671631
Such an easy way out to improve my english skills. Love it so much.,POSITIVE,0.9957895874977112
cara mudah untuk meningkatkan kemampuan berbicara bahasa inggris dan mandarin.. SELAMAT MENYENANGKAN DAN FLUENT!!!,POSITIVE,0.8380837440490723
an easy way to improve your skills in speaking English and Mandarin .. HAVE FUN AND BE FLUENT !!!,POSITIVE,0.998079776763916
Platform yang sangat bagus untuk mempelajari keterampilan baru dengan para ahli sejati,POSITIVE,0.9986571073532104
A very nice platform for learning new skills with real experts,POSITIVE,0.9985148310661316
Tempat yang sangat bagus untuk belajar bahasa baru,POSITIVE,0.9980360865592957
A really great place to learn new languages,POSITIVE,0.9985677003860474
Tempat yang bagus dan nyaman untuk belajar! 👍🏻,POSITIVE,0.9985935091972351
Such a great and cozy place for learning! 👍🏻,POSITIVE,0.9989293217658997
"Tempat yang tepat untuk meningkatkan bahasa asing Anda, untuk meningkatkan kepercayaan diri Anda dan untuk meningkatkan kehidupan Anda",POSITIVE,0.939349889755249
"Right place to improve your foreign language, to improve your self confidence and to improve your life",POSITIVE,0.8174034953117371
Platform luar biasa untuk belajar bahasa asing dengan mudah!,POSITIVE,0.9979761242866516
Awesome platform to learn foreign languages easily!,POSITIVE,0.9923785924911499
aplikasi yang berguna dan semuanya dalam satu untuk belajar bahasa.,POSITIVE,0.8153729438781738
useful app and all in one for learning languages.,POSITIVE,0.946877121925354
"cara efektif untuk belajar bahasa asing, khususnya bagi mereka yang cukup sibuk~~",POSITIVE,0.8080353736877441
"an effective way to learn foreign languages, specially for those who are pretty busy~~",POSITIVE,0.8666293621063232
seru sekali belajar bersama Kapak! 😍,NEGATIVE,0.6417148113250732
seru banget belajar dengan Cakap! 😍,POSITIVE,0.9943311214447021
tempat yang sempurna untuk belajar bahasa baru!,POSITIVE,0.9961349964141846
a perfect place to learn new languages!,POSITIVE,0.9979076385498047
Sangat menyenangkan untuk belajar bahasa lisan,POSITIVE,0.9947711825370789
Seru sekali belajar bahasa di cakap,NEGATIVE,0.9993587136268616
Benar-benar luar biasa dan bermanfaat. Terima kasih,POSITIVE,0.9890973567962646
Really amazing and useful. Thank you,POSITIVE,0.9940575361251831
Platform yang bagus untuk belajar bahasa asing,POSITIVE,0.9984667301177979
A good platform to learn foreign language,POSITIVE,0.9953680038452148
Tempat yang bagus untuk belajar bahasa baru.,POSITIVE,0.9949731826782227
Great place to learn new languages.,POSITIVE,0.9244113564491272
Direkomendasikan untuk belajar bahasa asing!,POSITIVE,0.9881277680397034
Recommended for learning foreign languages !,NEGATIVE,0.8762204051017761
"Bicara banget ngomong, aku suka ngomong, orang selalu ngomong, amin.",POSITIVE,0.9819035530090332
"Cakap emang cakap, saya suka cakap, orang-orang cakap selalu,amiin.",POSITIVE,0.9978006482124329
tempat yang bagus untuk belajar bahasa baru!!!,POSITIVE,0.9978099465370178
a great place to learn new languages!!!,POSITIVE,0.9970344305038452
tempat yang bagus untuk belajar bahasa,POSITIVE,0.9967856407165527
good place to learn language,POSITIVE,0.9976098537445068
"Keren sekali, pengalaman yang luar biasa",POSITIVE,0.9870753884315491
"So cool, great experience",POSITIVE,0.969144344329834
Pelayanan terbaik ketika saya pergi ke sana!,POSITIVE,0.9980518817901611
Best service when I go there!,POSITIVE,0.9979636669158936
Sempurna! Jadikan segalanya lebih baik,POSITIVE,0.9982044696807861
Perfect! Make everythings better,POSITIVE,0.9960715770721436
Bicaralah dengan sangat baik,POSITIVE,0.9859020709991455
Cakap memang mantap,POSITIVE,0.999057948589325
Lingkungan yang menyenangkan untuk bekerja :),POSITIVE,0.9961445331573486
A nice environment to work :),POSITIVE,0.9864077568054199
sangat bagus,POSITIVE,0.9943695664405823
very good,POSITIVE,0.9894077181816101
aplikasi yang sangat bagus,POSITIVE,0.9974508881568909
a very good application,POSITIVE,0.9972163438796997
baik terima kasih.,NEUTRAL,0.5493803024291992
"good, thank you.",POSITIVE,0.9897553324699402
Bagus 👍🏻👍🏻,POSITIVE,0.9990744590759277
Good 👍🏻👍🏻,POSITIVE,0.9991394281387329
Terbaik,POSITIVE,0.9978886246681213
The best,POSITIVE,0.9990164041519165
Kata yang bagus,POSITIVE,0.9831332564353943
Mantap cakap,POSITIVE,0.9991698265075684
Siiiip,NEGATIVE,0.9424418210983276
Siiip,NEGATIVE,0.9871143102645874
Pengalaman keren,POSITIVE,0.9989946484565735
Cool experience,NEGATIVE,0.9968670010566711
Aplikasi bagus,POSITIVE,0.9988659620285034
Great apps,NEGATIVE,0.9982975125312805
Aplikasi yang berguna,POSITIVE,0.9643810987472534
Usefull app,NEGATIVE,0.9250403046607971
sangat membantu!,POSITIVE,0.9681928753852844
very helpful!,NEGATIVE,0.9969973564147949
berwawasan luas!!,POSITIVE,0.9991494417190552
insightful!!,NEGATIVE,0.9100586175918579
Bagus,POSITIVE,0.9306384325027466
good,POSITIVE,0.9990602135658264
sangat membantu,POSITIVE,0.9959172606468201
very helpful,POSITIVE,0.9067758917808533
